Gene Symbol,BXD1,BXD11,BXD12,BXD13,BXD14,BXD15,BXD16,BXD19,BXD2,BXD21,BXD23,BXD24,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD38,BXD39,BXD40,BXD42,BXD43,BXD44,BXD45,BXD48,BXD5,BXD51,BXD6,BXD60,BXD62,BXD69,BXD73,BXD77,BXD8,BXD85,BXD86,BXD9,BXD92
Olfr125,1.032,2.6,1.862,1.8065000000000002,1.7485,0.921,2.3945,1.836,2.2634999999999996,1.863,1.88,2.1855,2.2510000000000003,1.7775,2.28,2.2545,1.2625,1.888,1.541,1.7685,2.0335,1.9314999999999998,1.8464999999999998,1.3565,1.344,1.4565000000000001,2.0934999999999997,1.1835,1.1515,1.96,1.3815,0.772,1.4085,0.9115,2.2075,2.3975,1.346,1.9815,2.0315000000000003,1.7734999999999999
Olfr1260,2.3055000000000003,2.723,1.628,1.469,3.1335,1.614,2.044,1.6955,3.338,2.409,3.9160000000000004,3.1865,3.3674999999999997,1.6085,1.568,3.8630000000000004,1.6935,2.8365,2.3535,1.6784999999999999,3.2664999999999997,1.7454999999999998,2.3819999999999997,3.5415,3.2025,2.1135,3.4005,3.4844999999999997,2.046,1.8795000000000002,3.375,3.3725,3.5309999999999997,2.5090000000000003,3.242,3.3979999999999997,1.9175,3.3565,3.604,2.9475
Olfr1365,1.791,-1.316,2.401,-1.4144999999999999,2.4485,-1.4889999999999999,-1.857,-1.8325,2.5614999999999997,2.356,2.0155,-1.205,-1.542,1.5265,1.8525,-1.4865,-1.944,1.7959999999999998,1.6165,-1.068,-1.849,-1.8010000000000002,2.023,-1.7075,2.1925,2.4139999999999997,-1.5545,1.9945,1.5375,-1.0675,2.2095000000000002,1.4794999999999998,2.0435,1.3795000000000002,-1.6565,-1.1345,1.908,2.0705,-1.359,-1.6484999999999999
Olfr1484,-0.1175,0.479,0.05199999999999999,-0.0965,0.307,0.0785,0.1865,0.308,0.2625,-0.0635,3.405,0.32699999999999996,-0.03950000000000001,-0.057999999999999996,0.082,0.19749999999999998,0.0175,0.0475,0.05499999999999999,-0.08049999999999999,0.2005,0.402,0.005000000000000001,-0.0955,0.0005000000000000004,0.020500000000000004,0.3045,-0.08,0.39149999999999996,-0.12449999999999999,-0.022,0.29500000000000004,0.216,0.471,0.099,0.081,0.5135000000000001,0.36550000000000005,-0.1415,0.193
Olfr242,0.335,4.074,0.33699999999999997,0.3905,0.519,0.2005,0.586,0.42600000000000005,0.845,0.14200000000000002,0.6045,0.5335,0.1935,0.1565,0.09949999999999999,0.38349999999999995,0.47350000000000003,0.36650000000000005,0.031000000000000014,0.008,0.4415,0.40549999999999997,0.097,-0.10300000000000001,0.44699999999999995,0.386,0.328,0.23650000000000002,0.4405,0.121,0.41850000000000004,0.259,0.58,0.35,0.0665,0.698,0.5840000000000001,0.7525000000000001,0.1845,0.47150000000000003
Olfr341,2.403,3.328,2.7495000000000003,2.661,2.512,2.8659999999999997,3.1479999999999997,2.9930000000000003,2.6435,2.671,2.6100000000000003,3.529,3.377,2.689,2.677,3.315,3.04,2.5945,2.4524999999999997,3.064,3.019,3.0315000000000003,2.597,3.081,2.79,2.5645,3.2729999999999997,2.515,2.5380000000000003,2.918,2.694,2.392,2.5679999999999996,2.6705,3.1595,3.104,2.5229999999999997,2.6275,3.0700000000000003,2.939
Olfr397,1.6405,1.759,1.572,1.9435000000000002,1.633,1.639,1.8410000000000002,1.8885,1.7799999999999998,3.424,1.829,1.7005,1.4489999999999998,1.7285,1.6835,1.81,1.6315,1.802,1.7495,1.3865,1.735,1.902,1.763,1.8370000000000002,1.4545,1.7469999999999999,1.7455,1.639,1.892,1.6835,1.3485,1.8185,1.135,1.817,1.7055,1.7255,1.8455,1.6795,1.5755,1.7025000000000001
Olfr427,1.872,2.613,1.249,2.1494999999999997,0.8460000000000001,0.94,1.4975,1.6515,1.34,1.7600000000000002,1.0615,1.8835000000000002,1.1604999999999999,1.3835,1.2145,1.631,1.3705,1.1320000000000001,1.2725,1.6975,1.03,1.291,1.6949999999999998,1.0925,1.19,1.121,0.9735,0.4355,0.5305,1.2405,1.0825,0.02749999999999997,0.8465,0.14650000000000002,1.6835,2.2435,1.041,1.3105,1.263,1.2254999999999998
Olfr644,1.8115,1.922,1.502,1.6755,2.3259999999999996,1.9515,2.412,2.915,2.2264999999999997,2.0575,2.4779999999999998,2.2640000000000002,1.4885,2.17,2.1665,2.1254999999999997,2.3935,2.3529999999999998,1.994,1.8375,2.3315,2.6065,2.223,1.8855,1.9060000000000001,2.058,2.1885000000000003,2.307,2.6345,1.838,1.927,2.7885,2.9080000000000004,2.933,1.962,2.2935,2.845,2.7295,1.8079999999999998,2.614
Onecut1,1.8510000000000002,2.0365,1.62325,2.41425,2.059,2.1494999999999997,1.51625,1.6044999999999998,2.4154999999999998,2.37625,2.0825,3.0802500000000004,2.34525,2.088,2.5675,2.39825,1.8747500000000001,2.4452499999999997,1.882,2.174,1.97525,1.8667500000000001,1.93025,2.15475,1.8162500000000001,2.07675,2.5265,1.68025,1.9035,1.84125,2.1719999999999997,2.20025,2.072,1.6265,2.5255,2.7342500000000003,2.0134999999999996,2.024,2.31825,1.7905
Orm1,2.427,2.015,1.9605000000000001,2.1365,3.239,2.4505,2.5185,2.291,2.6784999999999997,2.533,3.613,2.834,2.9764999999999997,2.254,2.1180000000000003,2.6215,2.6325000000000003,1.8529999999999998,2.7039999999999997,2.2475,2.4385,2.2329999999999997,2.7235,2.473,2.6025,2.6115,2.558,2.5035,2.526,2.4619999999999997,2.372,2.265,2.5545,2.6275,2.58,2.2765,2.3505000000000003,2.444,3.056,2.3129999999999997
Orm2,2.286,1.891,1.9015,2.2155,2.987,2.3695000000000004,2.451,2.167,2.527,2.601,3.7895000000000003,2.8215000000000003,3.0220000000000002,2.197,2.1414999999999997,2.848,2.5015,1.9794999999999998,2.6340000000000003,2.0885,2.418,2.1595,2.8405,2.4370000000000003,2.6435,2.4850000000000003,2.464,2.6005000000000003,2.4,2.3280000000000003,2.2605000000000004,2.2435,2.447,2.5795000000000003,2.4835000000000003,2.1805,2.341,2.3659999999999997,3.1449999999999996,2.2725
Osgin1,2.393,2.215,1.3915,1.1615000000000002,1.178,2.05,1.855,2.5505,2.5095,1.968,1.9335,1.2795,1.813,2.191,1.3944999999999999,2.1355,1.73,2.0909999999999997,1.2315,1.23,2.387,1.8775,2.1885,1.2315,1.334,1.6025,1.543,1.377,2.1825,1.201,1.077,1.3090000000000002,1.774,0.8900000000000001,1.3325,2.3230000000000004,1.6764999999999999,1.7519999999999998,1.3275,1.0125
Pabpc2,0.16999999999999998,0.315,0.4275,0.3345,0.308,0.40549999999999997,0.4215,0.499,0.6805,0.367,2.5795,0.563,0.476,0.368,0.6950000000000001,0.524,0.6735,0.518,0.28600000000000003,0.3885,0.5915,0.5720000000000001,0.5045,0.471,0.328,0.892,0.603,0.3795,0.7715,0.307,0.47,0.574,0.2565,0.5405,0.40249999999999997,0.36050000000000004,0.8049999999999999,0.6735,0.36450000000000005,0.6439999999999999
Paip1,2.3395,2.57,2.237,0.6910000000000001,1.4975,0.3125,2.3095,0.3005,0.21450000000000002,0.503,0.563,2.25,0.491,0.8535,2.37,2.2685,2.229,0.516,1.786,0.14300000000000002,0.2965,0.46849999999999997,2.3945,0.541,2.4765,0.2405,0.2875,2.431,2.4475,2.395,0.4395,2.591,0.4795,2.5505,2.1814999999999998,2.2055,2.6845,0.21350000000000002,2.366,2.3825000000000003
Pcdhb5,-0.5660000000000001,-0.537,-0.5085,-0.5175000000000001,-0.531,-0.349,-0.8165,-0.7675,-0.5985,-0.6005,-0.753,-0.7325,-0.49,-0.5385,2.8425,-0.7625,-0.503,-0.48650000000000004,-0.6595,-0.376,-0.6679999999999999,-0.6645000000000001,-0.4365,-0.583,-0.5115000000000001,-0.598,-0.7344999999999999,-0.419,-0.7535000000000001,-0.44599999999999995,-0.5735,-0.6795,-0.8295,-0.9524999999999999,-0.556,-0.7195,-0.827,-0.8045,-0.4255,-0.8645
Pcdhb8,-0.0015000000000000013,-0.057,0.116,-0.002,0.278,0.16499999999999998,0.199,0.1365,0.16499999999999998,0.1325,-0.1215,0.2395,0.0585,0.017,0.1955,0.1985,0.16799999999999998,0.218,0.16499999999999998,0.036000000000000004,0.010499999999999995,0.0895,0.0365,0.176,0.0725,0.091,0.0385,3.372,0.2405,0.189,0.22200000000000003,0.1835,0.226,0.14550000000000002,-0.037,0.20149999999999998,0.14250000000000002,0.3505,0.08549999999999999,0.2755
Pdia4,1.7485,1.132,1.8755000000000002,2.1420000000000003,2.683,1.7515,1.8864999999999998,2.126,2.633,2.3040000000000003,1.9260000000000002,2.0010000000000003,2.385,1.5705,1.4895,2.0305,1.8485,2.173,1.9460000000000002,1.5995,2.0125,1.6455,1.9569999999999999,1.83,2.1355,2.1550000000000002,2.0265,1.871,1.9,1.768,1.406,1.699,1.9775,1.0235,1.788,1.9620000000000002,1.8435000000000001,1.951,2.24,1.98
Pdxdc1,0.15,6.163,0.3225,-0.008499999999999994,6.427,0.48,0.462,6.7115,6.5715,0.458,6.729,6.1525,0.42700000000000005,6.077500000000001,0.25,6.361000000000001,6.2765,6.561,6.162,6.0465,6.3705,2.8575,5.855,0.20450000000000002,6.4565,6.0085,0.887,0.563,0.8115,5.922000000000001,6.333,1.516,6.7965,6.9625,6.196,2.305,6.7725,6.7435,1.0434999999999999,6.659
Pfkfb1,2.4444999999999997,2.11,2.85,2.3040000000000003,2.4284999999999997,2.0549999999999997,1.8205,2.1935000000000002,2.3609999999999998,2.1654999999999998,2.504,3.048,2.1784999999999997,1.7125,2.5995,1.745,1.835,1.7690000000000001,2.3375000000000004,2.3045,1.8675,2.3475,1.9929999999999999,2.1125,2.6185,2.1425,2.407,2.582,1.4925,2.1025,2.5125,2.273,2.067,2.1505,2.013,2.0875,2.084,2.2504999999999997,2.1625,1.9745000000000001
Pik3c2g,2.6310000000000002,3.662,1.112,3.1685,0.7005,2.982,1.0270000000000001,3.079,0.5515,0.783,1.148,2.6935000000000002,0.357,3.1345,3.2015000000000002,2.9505,1.0505,3.02,2.7535,0.9544999999999999,2.9015,2.775,0.9295,0.7885,3.2975000000000003,1.287,1.2295,3.2510000000000003,3.247,0.9485,3.0315000000000003,0.8975,1.2355,3.034,3.1885,0.7935000000000001,2.9375,1.263,2.3955,3.8
Pla1a,2.2030000000000003,1.583,2.4575,2.342,1.7375,1.7105000000000001,1.6365,1.6155,2.262,2.372,2.2215,1.4395,2.3685,1.8645,2.351,1.8889999999999998,2.6315,2.5665,1.6949999999999998,2.527,2.1405000000000003,1.825,2.4055,0.657,2.0075,1.8635000000000002,2.0755,2.6254999999999997,2.273,2.3035,1.9375,2.4459999999999997,2.375,2.5875000000000004,1.9235000000000002,1.641,2.2705,1.608,2.2960000000000003,2.443
Plk3,1.026,1.213,1.8735,0.8394999999999999,1.975,1.0245,0.8855,0.2925,0.645,0.9715,1.2675,1.8304999999999998,2.0915,1.209,2.1145,1.6835,1.512,1.3845,1.351,1.299,0.58,1.018,0.79,0.9665,1.665,0.5575,0.442,1.938,0.6695,1.824,1.4489999999999998,1.5025,1.7454999999999998,1.5095,0.967,1.1105,1.823,0.7334999999999999,2.8375,0.9235
Ppargc1b,0.954,1.453,0.8615,0.9635,0.696,0.673,0.992,0.78,0.7284999999999999,0.524,0.3915,0.7705,0.8540000000000001,0.6950000000000001,3.365,1.0485,0.6605000000000001,1.134,0.7424999999999999,0.9119999999999999,0.49650000000000005,1.1205,0.992,0.9445,1.2269999999999999,0.73,0.55,0.739,0.7635,0.9,0.792,1.018,1.0535,0.612,0.8865000000000001,0.82,1.048,0.756,0.608,1.3215
Pphln1,-0.033,0.197,0.101,0.14250000000000002,0.442,0.056,-0.13949999999999999,-0.115,0.051000000000000004,0.40700000000000003,0.3,0.5905,0.331,0.08650000000000001,0.0225,0.17800000000000002,0.049999999999999996,0.033,0.3375,0.176,0.043,-0.02099999999999999,0.0765,0.0325,-0.0805,-0.029000000000000005,0.176,-0.295,0.022499999999999992,-0.10999999999999999,3.049,0.17149999999999999,-0.026,0.172,0.22149999999999997,0.12,0.0805,0.125,0.40449999999999997,0.11900000000000001
Ppp1r1c,-0.3095,-0.317,-0.3895,3.254,0.067,-0.133,0.373,0.46799999999999997,0.092,-0.23049999999999998,0.1335,0.16000000000000003,-0.0535,-0.348,-0.505,0.17250000000000001,0.023499999999999993,-0.309,0.11700000000000002,-0.2915,-0.10899999999999999,0.0645,-0.11599999999999999,-0.154,0.0325,-0.033,-0.016999999999999998,-0.17149999999999999,0.507,-0.086,-0.14850000000000002,0.3605,0.2955,0.651,-0.3035,0.078,0.42000000000000004,0.30100000000000005,-0.2545,0.4255
Ppp1r3b,1.8625,0.482,2.0335,2.3515,1.7785,1.8475000000000001,1.958,2.7725,2.6595,1.9695,2.7345,1.9135,1.469,1.4085,2.5425,1.883,2.175,1.7799999999999998,2.422,1.517,2.3914999999999997,2.349,1.4725000000000001,2.0035,1.391,2.1205,2.4025,2.0805,1.898,1.7435,2.0355,2.4065,2.3545,2.8305,2.446,2.6975,1.8969999999999998,2.2195,1.6395,2.5495
Ppp1r3g,0.6575,1.33,1.8575,0.17200000000000001,0.629,-0.17200000000000001,-0.097,-0.9249999999999999,-0.7530000000000001,0.08800000000000002,0.12499999999999997,-0.716,0.0815,0.9794999999999999,3.0135,0.15100000000000002,0.238,1.488,0.5980000000000001,0.056999999999999995,-0.028499999999999998,0.5115000000000001,0.6265,0.2725,0.741,0.20350000000000001,-0.4895,2.4025,-0.0225,0.5325,-0.31300000000000006,0.5535,1.184,1.8864999999999998,-0.489,-0.403,1.205,-1.066,0.978,-0.34
Prelid2,2.773,2.401,2.5435,2.531,1.697,-0.055999999999999994,2.6935000000000002,-0.737,2.8585000000000003,0.23900000000000002,3.4675000000000002,0.361,-0.086,0.8195,2.625,2.6635,2.7825,2.1905,1.0165,0.18599999999999997,2.7965,-0.2575,-0.2695,2.6245000000000003,2.8890000000000002,-0.21799999999999997,-0.28550000000000003,0.5609999999999999,-0.08750000000000002,2.324,0.824,2.6255,2.6435,0.2085,2.2824999999999998,-0.41700000000000004,0.526,3.135,2.463,1.956
Prg4,2.5985,2.154,2.7435,2.5945,3.3825,2.7035,2.783,3.1805,2.754,2.824,3.9655,2.9875,3.0460000000000003,2.5075,2.6715,2.794,2.8825,2.2510000000000003,2.7969999999999997,2.6875,2.493,2.7045,3.4735,2.847,2.6525,2.784,2.3765,2.852,2.761,2.6535,2.4485,2.9459999999999997,2.7925,2.8075,2.713,2.724,2.7960000000000003,2.8985,2.726,2.823
Prlr,1.1460000000000001,0.749,1.1769999999999998,1.47425,1.3390000000000002,1.54875,1.588,1.529,2.0722500000000004,1.5447499999999998,2.0852500000000003,0.68425,1.20125,1.5735,2.00325,1.52075,2.529,1.8617499999999998,1.57225,1.33075,1.97275,1.6175000000000002,1.28075,1.3895,1.535,1.7810000000000001,2.1472499999999997,1.188,2.049,1.6442500000000002,0.98,1.7397500000000001,1.859,1.52075,1.512,1.8827499999999997,1.33125,2.054,1.5667499999999999,1.39675
Prph2,0.26849999999999996,0.401,0.13499999999999998,0.241,0.2615,0.1425,0.4795,0.7484999999999999,0.7484999999999999,0.1225,0.251,0.4955,0.29000000000000004,0.436,0.42300000000000004,0.298,0.867,0.317,0.3335,0.242,0.655,-0.209,0.118,0.2355,0.07250000000000001,0.4640000000000001,0.361,0.0015000000000000013,0.7665,0.2485,0.16749999999999998,0.5535,0.535,0.634,0.4495,0.2565,0.671,0.607,0.159,2.5445
Ptk6,-0.025499999999999995,-0.088,-0.006999999999999999,0.22599999999999998,0.39249999999999996,0.10500000000000001,0.2485,0.3295,0.506,0.433,0.0295,0.3235,-0.043,-0.061000000000000006,0.1355,0.4405,0.060000000000000005,3.022,0.245,0.2685,-0.053,0.127,0.026499999999999996,-0.0075,0.17550000000000002,0.252,0.20049999999999998,0.045,0.17149999999999999,0.0,0.07450000000000001,0.049,0.188,0.2865,-0.0029999999999999957,0.2635,0.38,0.251,-0.11300000000000002,0.552
Rad51l1,1.6549999999999998,0.204,0.274,0.5805,0.978,0.495,1.2785000000000002,1.9295,0.7005,0.00449999999999999,2.9575,-0.639,-0.229,1.3110000000000002,1.3039999999999998,0.5395,-0.14049999999999999,0.7575,1.1315000000000002,0.037500000000000006,1.143,0.732,1.6360000000000001,0.4345,0.2585,-0.14900000000000002,0.371,0.9949999999999999,0.95,1.0479999999999998,0.772,0.395,0.283,0.7455,0.8295,0.39999999999999997,1.8279999999999998,0.09100000000000003,-0.0965,-0.0010000000000000009
Raet1a,1.0574999999999999,2.587,0.7875,1.7654999999999998,1.7475,1.8809999999999998,2.3575,0.219,0.5660000000000001,2.058,1.717,1.7245,1.6219999999999999,2.2395,2.2895000000000003,1.401,1.617,1.8699999999999999,1.8615,1.709,2.136,1.319,2.0955,1.409,2.086,2.0675,2.1745,1.8085,2.425,2.1694999999999998,1.5575,1.9700000000000002,2.127,1.813,1.8719999999999999,2.162,2.0065,2.559,1.904,1.7215
Rbm45,2.2475,2.359,-0.039999999999999994,2.4095000000000004,0.929,-0.237,2.45,2.322,2.6935000000000002,2.3425000000000002,2.3215000000000003,2.1494999999999997,-0.1165,2.09,-0.16949999999999998,2.3335,-0.078,-0.27949999999999997,2.2005,2.3404999999999996,2.3825000000000003,2.0324999999999998,2.072,2.178,2.277,0.0395,-0.0725,2.0665,-0.33899999999999997,-0.17049999999999998,-0.073,-0.6675,-0.08549999999999999,-0.29200000000000004,2.308,-0.0865,2.2655000000000003,-0.296,-0.3545,2.2095
Rdh9,2.0475000000000003,2.531,1.9665,2.2945,2.2015,2.4525,2.6985,2.231,1.9184999999999999,2.296,2.34,1.5825,2.2085,2.3095,2.543,1.8849999999999998,2.5709999999999997,3.1665,2.193,2.031,2.4485,2.242,2.3335,3.1094999999999997,2.9715,2.0140000000000002,2.48,2.791,1.901,2.3365,1.7414999999999998,2.7215,2.6950000000000003,3.1870000000000003,2.14,1.743,2.9335,2.4210000000000003,2.6285,2.8465
Rgs16,1.151,2.264,1.7814999999999999,1.6965,1.9569999999999999,1.3815,-0.046999999999999986,-0.1555,-0.0445,1.845,1.3955000000000002,2.6715,2.1719999999999997,1.968,2.969,0.7224999999999999,1.076,3.8745000000000003,1.089,2.796,1.745,1.8420000000000003,2.0275000000000003,1.4915,3.1725000000000003,1.0295,1.4945,2.983,1.502,1.466,2.287,3.0785,0.9080000000000001,2.545,0.35950000000000004,0.40399999999999997,2.979,1.284,0.9575,2.142
Rhobtb1,1.859,0.821,1.4945,1.601,2.0375,1.5270000000000001,1.728,1.6025,2.2095000000000002,1.967,1.9060000000000001,1.603,2.45,1.2505000000000002,1.486,2.2175000000000002,1.2574999999999998,2.689,2.229,1.0975000000000001,1.4095,1.8165,1.7545000000000002,1.7665000000000002,1.6975000000000002,2.1079999999999997,1.1365,2.2825,1.2915,1.1949999999999998,1.896,2.2990000000000004,2.1470000000000002,2.726,1.8835000000000002,2.2329999999999997,2.291,1.4525000000000001,1.981,2.195
Rnase4,2.3354999999999997,2.898,3.0155,2.0515,2.4435000000000002,2.8465,2.7835,2.659,2.415,1.8940000000000001,3.044,2.0435,2.254,2.6985,3.0715000000000003,2.8305,2.41,2.8369999999999997,1.9915,1.4615,2.799,2.8615000000000004,3.2615,2.1295,2.7285,1.4215,2.326,2.277,2.0244999999999997,2.827,2.8280000000000003,3.3259999999999996,1.9565000000000001,3.043,2.517,2.5545,2.2984999999999998,2.1915,3.1215,2.9725
Rnf125,1.7545000000000002,1.433,0.8685,1.5055,0.853,1.635,2.143,2.7685,1.906,1.6480000000000001,1.9605000000000001,0.508,0.9710000000000001,2.3965,1.0114999999999998,1.341,1.4945,1.0335,1.1145,0.9795,2.0745,2.315,2.395,1.641,0.872,1.829,1.182,1.765,1.8455,1.5575,0.6595,0.976,1.5574999999999999,0.6065,1.049,2.8665000000000003,0.9545,1.502,0.7975,0.7595000000000001
Saa1,2.1630000000000003,0.958,1.3944999999999999,1.5405,1.487,2.2725,1.4415,1.103,2.0685000000000002,2.624,1.559,3.2615,2.782,1.7454999999999998,1.7945,2.3245,1.2959999999999998,1.221,2.577,1.228,2.0195,1.3215000000000001,3.7075,2.4844999999999997,2.524,1.7485,1.673,2.745,1.821,1.7360000000000002,2.4210000000000003,1.6695000000000002,1.0715000000000001,1.5035,2.0155,1.4915,1.5354999999999999,1.4449999999999998,2.3325,1.1545
Saa2,2.4275,1.061,1.525,1.5055,1.7770000000000001,2.4975,1.778,1.505,2.225,2.98,2.179,3.9345,2.902,1.8795,1.8345000000000002,2.81,1.4495,1.4175,3.009,1.476,2.235,1.6709999999999998,3.7750000000000004,2.5725,3.0925000000000002,2.1105,1.798,2.9785,2.27,1.853,2.6175,2.136,1.339,1.8995000000000002,2.2075,1.6284999999999998,2.1014999999999997,1.7234999999999998,2.733,1.4740000000000002
Saa3,2.7729999999999997,1.409,1.912,1.7555,3.323,2.6399999999999997,2.173,1.7875,2.769,3.3875,3.715,4.9885,4.375,1.8875000000000002,2.0985,3.5955,1.5739999999999998,1.5564999999999998,3.2485,1.4975,2.5010000000000003,1.8319999999999999,4.0344999999999995,2.8615,3.8775,2.2125000000000004,2.0385,3.433,2.5905,2.069,2.577,2.274,1.7810000000000001,2.1494999999999997,2.3405,1.9855,2.3275,2.084,3.749,1.6484999999999999
Saa4,3.132,2.287,2.355,2.7355,3.0095,2.455,2.3375,2.615,2.648,3.058,3.393,3.9044999999999996,3.306,2.3994999999999997,2.37,3.0455,2.2375,2.2465,2.6385,1.967,2.456,2.3585000000000003,3.0235000000000003,2.7915,2.952,2.2445,2.2685,3.0805,2.5025,2.6545,2.4589999999999996,2.551,2.3505000000000003,2.511,2.6375,2.3665000000000003,2.5215,2.7315,3.189,2.6935000000000002
Sdf2l1,1.884,1.22,1.9210000000000003,1.8730000000000002,2.6719999999999997,1.5835,1.9769999999999999,1.9144999999999999,2.629,2.462,2.109,2.37,2.0854999999999997,1.7055,1.5885,2.3725,1.654,1.3519999999999999,1.665,1.5305,1.722,1.307,2.0985,1.649,1.2115,1.6875,2.0855,1.875,1.62,1.5775000000000001,0.832,0.876,1.876,0.8225,1.1935,1.904,1.0205,1.841,1.9435,1.4380000000000002
Sdr9c7,1.4305,1.771,1.5554999999999999,1.601,1.6840000000000002,1.119,2.4770000000000003,2.182,2.6245,2.385,2.4135,2.1785,1.334,1.3904999999999998,2.818,2.752,1.331,1.236,2.1675,1.4495,1.674,2.0775,1.6655000000000002,1.238,1.0859999999999999,1.7865000000000002,2.2885,0.3245,1.73,0.9744999999999999,1.0725,1.4689999999999999,2.304,1.7655,2.186,2.161,1.7615,2.385,1.0925,1.9620000000000002
Sds,2.873,2.965,3.558,3.402,3.346,2.8804999999999996,2.734,2.684,2.4105,2.8575,3.056,3.4885,3.2264999999999997,2.862,3.339,2.7795,2.8905000000000003,3.2035,3.0860000000000003,2.311,2.7035,2.942,3.2485,3.2395,3.511,2.8689999999999998,3.2075,3.932,3.3635,3.2805,3.3129999999999997,3.3890000000000002,2.9555,3.404,3.1715,2.771,3.0410000000000004,2.6705,3.6935000000000002,3.4829999999999997
Serpina3k,1.3470000000000002,2.003,1.6675,2.117,1.81,2.456,1.6235,1.644,1.7695,1.8415,1.3715,2.551,2.3195,1.6389999999999998,1.557,1.8575,1.986,1.367,1.44,2.2155,2.0355,1.9685000000000001,1.9125,2.354,1.8930000000000002,1.563,2.301,1.766,0.9774999999999999,2.5484999999999998,2.053,1.127,1.2835,0.931,2.515,2.193,1.3159999999999998,1.578,2.653,1.4955
Serpina3n,2.6955,2.995,2.349,3.072,3.3835,3.1855,2.9050000000000002,3.0015,2.3739999999999997,2.6615,3.353,3.607,3.9684999999999997,2.3,2.4065000000000003,3.2065,3.213,1.854,2.154,3.1765,3.15,3.0075000000000003,2.7535,3.0445,3.4005,2.37,2.8155,2.931,2.2315,3.387,2.629,2.06,2.0645,2.3064999999999998,3.114,3.0645,2.3375,2.27,4.2805,2.8955
Serpina4-ps1,1.5174999999999998,1.759,1.521,1.6795,2.8875,2.4975,3.193,2.9245,2.7215,2.137,1.7265000000000001,3.7779999999999996,2.169,1.7225000000000001,1.771,3.029,2.48,1.5375,2.12,2.0685000000000002,2.898,2.7415000000000003,1.687,2.093,1.8585,2.089,3.9859999999999998,1.4855,1.8665,2.4795,2.152,1.693,2.5985,1.7770000000000001,2.7095000000000002,3.401,2.322,2.1725,3.0545,2.71
